Epoch,Train Loss,Val Loss,Dice,F1,F1 (None),F1 (Minor),F1 (Major),F1 (Destroyed),Val Score,Best Score
1,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
3,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
5,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
7,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
9,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
11,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
13,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
15,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
17,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
19,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
21,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
23,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
25,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
27,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
29,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
31,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
33,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
35,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
37,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
39,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
41,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
43,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
45,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
47,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
49,nan,nan,0.06432748538011696,1.3333326789713403e-06,0.6792013847739811,0.0,0.0,0.0,0.019299178946910366,0.019299178946910366
